-57.00,-71.00,-49.00,2
-68.00,-71.00,-54.00,2
-64.00,-71.00,-51.00,2
-55.00,-68.00,-55.00,2
-53.00,-71.00,-52.00,2
-69.00,-63.00,-54.00,2
-71.00,-72.00,-55.00,2
-63.00,-69.00,-67.00,2
-53.00,-70.00,-67.00,2
-54.00,-70.00,-51.00,2
-57.00,-67.00,-54.00,2
-56.00,-70.00,-54.00,2
-55.00,-68.00,-53.00,2
-57.00,-64.00,-52.00,2
-55.00,-66.00,-50.00,2
-55.00,-70.00,-50.00,2
-53.00,-64.00,-54.00,2
-56.00,-66.00,-53.00,2
-61.00,-65.00,-59.00,2
-59.00,-71.00,-57.00,2
-54.00,-70.00,-51.00,2
-57.00,-81.00,-51.00,2
-59.00,-76.00,-54.00,2
-57.00,-76.00,-53.00,2
-59.00,-79.00,-53.00,2
-55.00,-65.00,-49.00,2
-56.00,-66.00,-52.00,2
-55.00,-71.00,-51.00,2
-58.00,-71.00,-51.00,2
-55.00,-87.00,-53.00,2
-56.00,-75.00,-49.00,2
-55.00,-77.00,-48.00,2
-66.00,-68.00,-51.00,2
-62.00,-75.00,-45.00,2
-62.00,-60.00,-42.00,2
-65.00,-59.00,-43.00,2
-61.00,-57.00,-46.00,2
-62.00,-65.00,-43.00,2
-70.00,-64.00,-49.00,2
-65.00,-68.00,-42.00,2
-56.00,-68.00,-48.00,2
-57.00,-76.00,-49.00,2
-55.00,-76.00,-49.00,2
-54.00,-74.00,-49.00,2
-59.00,-72.00,-61.00,2
-66.00,-76.00,-49.00,2
-65.00,-63.00,-43.00,2
-63.00,-55.00,-42.00,2
-66.00,-54.00,-43.00,2
-66.00,-53.00,-42.00,2
-68.00,-59.00,-43.00,2
-71.00,-57.00,-46.00,2
-68.00,-53.00,-43.00,2
-68.00,-58.00,-47.00,2
-66.00,-65.00,-53.00,2
-63.00,-59.00,-45.00,2
-65.00,-64.00,-45.00,2
-65.00,-64.00,-45.00,2
-65.00,-67.00,-43.00,2
-64.00,-71.00,-42.00,2
-64.00,-66.00,-44.00,2
-68.00,-56.00,-42.00,2
-70.00,-62.00,-45.00,2
-59.00,-65.00,-45.00,2
-64.00,-61.00,-41.00,2
-69.00,-59.00,-40.00,2
-74.00,-62.00,-43.00,2
-64.00,-62.00,-40.00,2
-64.00,-62.00,-43.00,2
-71.00,-74.00,-44.00,2
-65.00,-75.00,-45.00,2
-66.00,-66.00,-43.00,2
-60.00,-71.00,-44.00,2
-73.00,-53.00,-43.00,2
-69.00,-65.00,-41.00,2
-63.00,-87.00,-56.00,2
-65.00,-67.00,-49.00,2
-63.00,-77.00,-51.00,2
Nan,Nan,Nan
-53.00,-60.00,-56.00,3
-52.00,-65.00,-52.00,3
-55.00,-68.00,-65.00,3
-53.00,-72.00,-61.00,3
-55.00,-65.00,-54.00,3
-50.00,-76.00,-54.00,3
-67.00,-69.00,-53.00,3
-67.00,-64.00,-53.00,3
-66.00,-63.00,-64.00,3
-66.00,-65.00,-63.00,3
-54.00,-71.00,-67.00,3
-67.00,-65.00,-55.00,3
-54.00,-71.00,-56.00,3
-64.00,-65.00,-63.00,3
-65.00,-68.00,-53.00,3
-61.00,-58.00,-54.00,3
-53.00,-64.00,-63.00,3
-54.00,-65.00,-57.00,3
-70.00,-63.00,-59.00,3
-52.00,-73.00,-55.00,3
-51.00,-63.00,-53.00,3
-45.00,-75.00,-57.00,3
-43.00,-75.00,-62.00,3
-40.00,-64.00,-62.00,3
-41.00,-63.00,-69.00,3
-39.00,-67.00,-65.00,3
-44.00,-64.00,-62.00,3
-46.00,-63.00,-63.00,3
-46.00,-67.00,-65.00,3
-46.00,-81.00,-58.00,3
-46.00,-81.00,-58.00,3
-46.00,-67.00,-64.00,3
-46.00,-70.00,-64.00,3
-47.00,-64.00,-71.00,3
-43.00,-79.00,-62.00,3
-46.00,-82.00,-62.00,3
-40.00,-66.00,-61.00,3
-49.00,-67.00,-58.00,3
-50.00,-66.00,-59.00,3
-50.00,-70.00,-53.00,3
-60.00,-69.00,-55.00,3
-70.00,-70.00,-63.00,3
-57.00,-65.00,-68.00,3
-55.00,-71.00,-57.00,3
-56.00,-59.00,-55.00,3
-65.00,-59.00,-56.00,3
-65.00,-58.00,-53.00,3
-62.00,-59.00,-53.00,3
-54.00,-61.00,-67.00,3
-52.00,-64.00,-54.00,3
-52.00,-63.00,-53.00,3
-62.00,-61.00,-57.00,3
-56.00,-64.00,-54.00,3
-54.00,-62.00,-52.00,3
-54.00,-65.00,-53.00,3
-53.00,-69.00,-53.00,3
-48.00,-75.00,-52.00,3
-53.00,-70.00,-62.00,3
-93.00,-64.00,-50.00,3
-93.00,-74.00,-51.00,3
-52.00,-65.00,-54.00,3
-53.00,-65.00,-54.00,3
-56.00,-70.00,-56.00,3
-94.00,-63.00,-68.00,3
-54.00,-61.00,-61.00,3
-58.00,-65.00,-53.00,3
-53.00,-61.00,-51.00,3
-56.00,-67.00,-54.00,3
-55.00,-63.00,-64.00,3
-54.00,-64.00,-56.00,3
-56.00,-63.00,-54.00,3
-58.00,-62.00,-54.00,3
-60.00,-64.00,-53.00,3
-56.00,-62.00,-54.00,3
-56.00,-66.00,-55.00,3
-51.00,-69.00,-56.00,3
-51.00,-68.00,-61.00,3
-52.00,-62.00,-56.00,3
-54.00,-61.00,-53.00,3
-57.00,-62.00,-54.00,3
-57.00,-65.00,-53.00,3
-58.00,-66.00,-55.00,3
-55.00,-65.00,-57.00,3
-56.00,-65.00,-55.00,3
-47.00,-72.00,-58.00,3
-43.00,-68.00,-63.00,3
-43.00,-68.00,-61.00,3
-47.00,-72.00,-58.00,3
-41.00,-63.00,-76.00,3
-44.00,-70.00,-59.00,3
-47.00,-74.00,-59.00,3
-47.00,-73.00,-60.00,3
-50.00,-78.00,-67.00,3
-42.00,-69.00,-62.00,3
-59.00,-69.00,-71.00,3
-55.00,-73.00,-57.00,3
-61.00,-73.00,-64.00,3
-55.00,-66.00,-63.00,3
-52.00,-67.00,-62.00,3
-55.00,-62.00,-55.00,3
Nan,Nan,Nan
-68.00,-63.00,-40.00,4
-63.00,-58.00,-43.00,4
-66.00,-62.00,-43.00,4
-66.00,-67.00,-41.00,4
-65.00,-64.00,-40.00,4
-70.00,-63.00,-44.00,4
-64.00,-67.00,-45.00,4
-64.00,-69.00,-43.00,4
-67.00,-67.00,-39.00,4
-63.00,-67.00,-41.00,4
-62.00,-68.00,-41.00,4
-65.00,-66.00,-42.00,4
-69.00,-75.00,-46.00,4
-65.00,-62.00,-43.00,4
-63.00,-62.00,-46.00,4
-70.00,-66.00,-40.00,4
-68.00,-73.00,-56.00,4
-68.00,-73.00,-42.00,4
-65.00,-68.00,-47.00,4
-72.00,-77.00,-54.00,4
-66.00,-71.00,-56.00,4
-69.00,-73.00,-58.00,4
-69.00,-74.00,-49.00,4
-68.00,-68.00,-41.00,4
-68.00,-71.00,-41.00,4
-68.00,-67.00,-43.00,4
-68.00,-67.00,-41.00,4
-62.00,-72.00,-42.00,4
-63.00,-69.00,-48.00,4
-60.00,-64.00,-48.00,4
-65.00,-58.00,-55.00,4
-59.00,-60.00,-60.00,4
-63.00,-56.00,-54.00,4
-61.00,-56.00,-59.00,4
-75.00,-50.00,-47.00,4
-65.00,-51.00,-47.00,4
-59.00,-58.00,-53.00,4
-67.00,-56.00,-45.00,4
-63.00,-54.00,-43.00,4
-61.00,-52.00,-54.00,4
-71.00,-55.00,-50.00,4
-65.00,-67.00,-45.00,4
-60.00,-68.00,-47.00,4
-66.00,-67.00,-52.00,4
-62.00,-70.00,-44.00,4
-62.00,-76.00,-46.00,4
-63.00,-67.00,-53.00,4
-66.00,-72.00,-51.00,4
-68.00,-65.00,-46.00,4
-80.00,-70.00,-49.00,4
-80.00,-76.00,-43.00,4
-70.00,-72.00,-48.00,4
-65.00,-71.00,-44.00,4
-66.00,-71.00,-47.00,4
-66.00,-77.00,-53.00,4
-69.00,-79.00,-53.00,4
-69.00,-77.00,-46.00,4
-68.00,-78.00,-49.00,4
-68.00,-84.00,-55.00,4
-73.00,-79.00,-54.00,4
-65.00,-78.00,-51.00,4
-64.00,-76.00,-42.00,4
-65.00,-76.00,-41.00,4
-61.00,-77.00,-43.00,4
-66.00,-86.00,-41.00,4
-65.00,-68.00,-44.00,4
-66.00,-76.00,-41.00,4
-70.00,-65.00,-35.00,4
-64.00,-66.00,-42.00,4
-70.00,-76.00,-40.00,4
-64.00,-76.00,-45.00,4
-63.00,-72.00,-41.00,4
-70.00,-67.00,-39.00,4
-62.00,-71.00,-44.00,4
-67.00,-70.00,-39.00,4
-69.00,-69.00,-39.00,4
-66.00,-68.00,-40.00,4
-66.00,-68.00,-42.00,4
-70.00,-80.00,-42.00,4
-64.00,-75.00,-36.00,4
-71.00,-75.00,-40.00,4
-66.00,-73.00,-40.00,4
-69.00,-73.00,-43.00,4
-62.00,-74.00,-39.00,4
-64.00,-71.00,-40.00,4
-59.00,-72.00,-42.00,4
-77.00,-77.00,-45.00,4
-70.00,-68.00,-42.00,4
-69.00,-71.00,-42.00,4
-81.00,-75.00,-40.00,4
-69.00,-76.00,-57.00,4
-60.00,-79.00,-42.00,4
-70.00,-71.00,-42.00,4
-70.00,-62.00,-43.00,4
-64.00,-72.00,-47.00,4
-64.00,-81.00,-39.00,4
-66.00,-64.00,-45.00,4
-62.00,-69.00,-50.00,4
-63.00,-63.00,-52.00,4
-66.00,-56.00,-49.00,4
Nan,Nan,Nan
-66.00,-74.00,-49.00,5
-73.00,-73.00,-44.00,5
-69.00,-71.00,-54.00,5
-73.00,-89.00,-54.00,5
-72.00,-77.00,-47.00,5
-70.00,-78.00,-41.00,5
-88.00,-78.00,-38.00,5
-83.00,-70.00,-38.00,5
-87.00,-71.00,-39.00,5
-81.00,-71.00,-40.00,5
-82.00,-67.00,-37.00,5
-81.00,-67.00,-39.00,5
-86.00,-68.00,-38.00,5
-79.00,-67.00,-38.00,5
-78.00,-68.00,-39.00,5
-75.00,-68.00,-39.00,5
-73.00,-67.00,-38.00,5
-68.00,-77.00,-35.00,5
-69.00,-75.00,-36.00,5
-70.00,-84.00,-36.00,5
-70.00,-80.00,-35.00,5
-70.00,-76.00,-36.00,5
-70.00,-84.00,-36.00,5
-70.00,-90.00,-35.00,5
-78.00,-82.00,-37.00,5
-75.00,-80.00,-39.00,5
-71.00,-66.00,-40.00,5
-71.00,-80.00,-40.00,5
-69.00,-78.00,-41.00,5
-71.00,-85.00,-40.00,5
-71.00,-84.00,-38.00,5
-74.00,-82.00,-39.00,5
-76.00,-82.00,-41.00,5
-69.00,-91.00,-32.00,5
-70.00,-89.00,-25.00,5
-70.00,-78.00,-25.00,5
-67.00,-78.00,-26.00,5
-76.00,-85.00,-23.00,5
-73.00,-81.00,-32.00,5
-71.00,-68.00,-38.00,5
-71.00,-81.00,-44.00,5
-74.00,-83.00,-37.00,5
-87.00,-80.00,-36.00,5
-68.00,-82.00,-35.00,5
-66.00,-69.00,-44.00,5
-66.00,-66.00,-56.00,5
-67.00,-75.00,-63.00,5
-72.00,-70.00,-46.00,5
-76.00,-66.00,-54.00,5
-72.00,-69.00,-54.00,5
-72.00,-71.00,-53.00,5
-70.00,-71.00,-52.00,5
-68.00,-66.00,-44.00,5
-70.00,-76.00,-37.00,5
-73.00,-71.00,-33.00,5
-73.00,-81.00,-33.00,5
-71.00,-81.00,-30.00,5
-90.00,-72.00,-28.00,5
-71.00,-75.00,-28.00,5
-71.00,-71.00,-28.00,5
-74.00,-75.00,-27.00,5
-75.00,-74.00,-30.00,5
-71.00,-70.00,-28.00,5
-74.00,-72.00,-33.00,5
-74.00,-72.00,-35.00,5
-70.00,-78.00,-29.00,5
-74.00,-89.00,-38.00,5
-75.00,-73.00,-40.00,5
-74.00,-79.00,-37.00,5
-68.00,-77.00,-39.00,5
-70.00,-73.00,-36.00,5
-66.00,-71.00,-25.00,5
-69.00,-64.00,-42.00,5
-71.00,-71.00,-35.00,5
-66.00,-68.00,-36.00,5
-67.00,-72.00,-37.00,5
-69.00,-71.00,-36.00,5
-66.00,-71.00,-36.00,5
-67.00,-69.00,-36.00,5
-62.00,-64.00,-40.00,5
-73.00,-64.00,-57.00,5
-68.00,-66.00,-39.00,5
-76.00,-79.00,-38.00,5
-78.00,-74.00,-32.00,5
-79.00,-79.00,-34.00,5
-73.00,-76.00,-33.00,5
-74.00,-78.00,-33.00,5
-72.00,-69.00,-31.00,5
-77.00,-80.00,-34.00,5
-74.00,-73.00,-33.00,5
-71.00,-75.00,-31.00,5
-72.00,-65.00,-28.00,5
-73.00,-64.00,-39.00,5
-67.00,-65.00,-39.00,5
-68.00,-63.00,-38.00,5
-69.00,-64.00,-39.00,5
-71.00,-74.00,-38.00,5
-69.00,-65.00,-49.00,5
-76.00,-67.00,-59.00,5
-71.00,-68.00,-46.00,5
Nan,Nan,Nan
-55.00,-56.00,-46.00,6
-50.00,-58.00,-53.00,6
-53.00,-56.00,-41.00,6
-54.00,-58.00,-50.00,6
-56.00,-57.00,-46.00,6
-66.00,-60.00,-51.00,6
-58.00,-57.00,-47.00,6
-63.00,-63.00,-47.00,6
-62.00,-65.00,-60.00,6
-61.00,-73.00,-43.00,6
-61.00,-73.00,-43.00,6
-57.00,-72.00,-40.00,6
-61.00,-58.00,-45.00,6
-61.00,-64.00,-40.00,6
-73.00,-69.00,-48.00,6
-64.00,-60.00,-37.00,6
-63.00,-63.00,-36.00,6
-65.00,-64.00,-38.00,6
-62.00,-71.00,-36.00,6
-58.00,-59.00,-36.00,6
-70.00,-62.00,-35.00,6
-56.00,-64.00,-37.00,6
-64.00,-62.00,-37.00,6
-64.00,-64.00,-49.00,6
-72.00,-76.00,-50.00,6
-74.00,-79.00,-52.00,6
-66.00,-78.00,-42.00,6
-74.00,-70.00,-42.00,6
-70.00,-75.00,-41.00,6
-71.00,-73.00,-44.00,6
-78.00,-84.00,-37.00,6
-78.00,-76.00,-40.00,6
-59.00,-65.00,-49.00,6
-54.00,-56.00,-53.00,6
-54.00,-57.00,-57.00,6
-54.00,-61.00,-52.00,6
-54.00,-56.00,-52.00,6
-55.00,-54.00,-53.00,6
-54.00,-55.00,-56.00,6
-57.00,-55.00,-54.00,6
-61.00,-54.00,-44.00,6
-54.00,-56.00,-52.00,6
-66.00,-56.00,-64.00,6
-63.00,-57.00,-47.00,6
-65.00,-57.00,-66.00,6
-58.00,-54.00,-57.00,6
-58.00,-53.00,-46.00,6
-55.00,-59.00,-56.00,6
-58.00,-61.00,-46.00,6
-54.00,-67.00,-49.00,6
-58.00,-64.00,-39.00,6
-57.00,-70.00,-37.00,6
-64.00,-72.00,-34.00,6
-59.00,-64.00,-38.00,6
-66.00,-64.00,-40.00,6
-65.00,-65.00,-37.00,6
-72.00,-67.00,-39.00,6
-66.00,-65.00,-40.00,6
-63.00,-69.00,-36.00,6
-60.00,-70.00,-36.00,6
-58.00,-59.00,-35.00,6
-55.00,-62.00,-35.00,6
-61.00,-63.00,-35.00,6
-62.00,-60.00,-36.00,6
-70.00,-62.00,-36.00,6
-68.00,-63.00,-40.00,6
-57.00,-52.00,-38.00,6
-63.00,-54.00,-49.00,6
-62.00,-56.00,-94.00,6
-63.00,-55.00,-48.00,6
-66.00,-55.00,-40.00,6
-64.00,-54.00,-50.00,6
-64.00,-54.00,-50.00,6
-63.00,-54.00,-50.00,6
-59.00,-55.00,-46.00,6
-59.00,-60.00,-40.00,6
-58.00,-62.00,-37.00,6
-63.00,-57.00,-48.00,6
-64.00,-57.00,-93.00,6
-57.00,-62.00,-41.00,6
-63.00,-62.00,-44.00,6
-63.00,-78.00,-40.00,6
-69.00,-62.00,-47.00,6
-66.00,-58.00,-51.00,6
-63.00,-69.00,-40.00,6
-73.00,-69.00,-39.00,6
-67.00,-66.00,-39.00,6
-71.00,-66.00,-55.00,6
-70.00,-63.00,-40.00,6
-70.00,-65.00,-39.00,6
-68.00,-63.00,-39.00,6
-59.00,-66.00,-45.00,6
-65.00,-79.00,-45.00,6
-70.00,-74.00,-41.00,6
-58.00,-72.00,-32.00,6
-70.00,-60.00,-38.00,6
-64.00,-64.00,-40.00,6
-60.00,-58.00,-41.00,6
-63.00,-61.00,-40.00,6
-63.00,-62.00,-39.00,6
Nan,Nan,Nan
-67.00,-70.00,-36.00,7
-66.00,-70.00,-35.00,7
-65.00,-72.00,-36.00,7
-67.00,-66.00,-37.00,7
-63.00,-66.00,-36.00,7
-64.00,-72.00,-36.00,7
-64.00,-73.00,-36.00,7
-54.00,-66.00,-34.00,7
-67.00,-63.00,-56.00,7
-57.00,-63.00,-49.00,7
-57.00,-63.00,-47.00,7
-55.00,-61.00,-47.00,7
-64.00,-65.00,-47.00,7
-59.00,-73.00,-43.00,7
-58.00,-72.00,-46.00,7
-59.00,-63.00,-49.00,7
-59.00,-62.00,-49.00,7
-59.00,-62.00,-49.00,7
-59.00,-63.00,-50.00,7
-63.00,-62.00,-49.00,7
-65.00,-65.00,-46.00,7
-58.00,-64.00,-55.00,7
-64.00,-62.00,-50.00,7
-70.00,-62.00,-49.00,7
-52.00,-58.00,-52.00,7
-52.00,-58.00,-53.00,7
-58.00,-64.00,-48.00,7
-54.00,-61.00,-51.00,7
-55.00,-61.00,-46.00,7
-54.00,-61.00,-48.00,7
-54.00,-61.00,-46.00,7
-59.00,-67.00,-45.00,7
-64.00,-62.00,-35.00,7
-64.00,-64.00,-37.00,7
-62.00,-63.00,-37.00,7
-62.00,-68.00,-55.00,7
-68.00,-62.00,-37.00,7
-65.00,-64.00,-40.00,7
-65.00,-65.00,-45.00,7
-67.00,-64.00,-45.00,7
-68.00,-65.00,-42.00,7
-69.00,-65.00,-45.00,7
-66.00,-66.00,-39.00,7
-66.00,-67.00,-38.00,7
-65.00,-67.00,-39.00,7
-65.00,-67.00,-38.00,7
-65.00,-67.00,-36.00,7
-65.00,-67.00,-36.00,7
-66.00,-68.00,-36.00,7
-68.00,-68.00,-35.00,7
-68.00,-67.00,-35.00,7
-68.00,-63.00,-35.00,7
-65.00,-65.00,-34.00,7
-61.00,-68.00,-35.00,7
-62.00,-68.00,-34.00,7
-65.00,-69.00,-34.00,7
-63.00,-68.00,-34.00,7
-64.00,-67.00,-34.00,7
-64.00,-68.00,-34.00,7
-64.00,-70.00,-34.00,7
-64.00,-67.00,-33.00,7
-63.00,-67.00,-33.00,7
-64.00,-67.00,-33.00,7
-62.00,-67.00,-33.00,7
-63.00,-67.00,-35.00,7
-63.00,-67.00,-34.00,7
-63.00,-67.00,-34.00,7
-62.00,-67.00,-34.00,7
-66.00,-69.00,-34.00,7
-66.00,-65.00,-35.00,7
-65.00,-66.00,-34.00,7
-64.00,-63.00,-35.00,7
-61.00,-64.00,-36.00,7
-62.00,-65.00,-37.00,7
-65.00,-67.00,-36.00,7
-62.00,-65.00,-37.00,7
-63.00,-64.00,-36.00,7
-62.00,-66.00,-36.00,7
-62.00,-67.00,-36.00,7
-61.00,-63.00,-36.00,7
-62.00,-63.00,-38.00,7
-61.00,-61.00,-37.00,7
-62.00,-57.00,-37.00,7
-64.00,-59.00,-37.00,7
-59.00,-58.00,-39.00,7
-61.00,-58.00,-40.00,7
-61.00,-60.00,-39.00,7
-59.00,-58.00,-38.00,7
-61.00,-60.00,-38.00,7
-63.00,-58.00,-38.00,7
-62.00,-60.00,-40.00,7
-64.00,-61.00,-40.00,7
-62.00,-60.00,-37.00,7
-63.00,-60.00,-39.00,7
-61.00,-63.00,-40.00,7
-62.00,-61.00,-38.00,7
-59.00,-63.00,-38.00,7
-62.00,-64.00,-38.00,7
-61.00,-64.00,-37.00,7
-61.00,-61.00,-40.00,7
Nan,Nan,Nan
